AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Blank Touch Latency,AVG_Correct Centre touch latency,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - Blank Touches,AVG_End Summary - Centre ITI Touches,AVG_End Summary - Condition,AVG_End Summary - Corrects,AVG_End Summary - Left ITI Touches,AVG_End Summary - Omissions - Omission,AVG_End Summary - Right ITI Touches,AVG_Reward IR Breaks - Reward Beam Cnt,AVG_Screen IR Breaks - Screen IR Cnt,AVG_Tray entered - Cnt,AVG_Trial Analysis - Condition,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Omissions - Omission,AVG_Trial Analysis - Time
H904Bm5,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-06-05 4:16:44 PM,3.4986666666666664,3.3606333333333334,1.2552999999999999,3.360633333333334,5,,293.524,30,,,,44,115,36,152.81906666666666,1,,152.81906666666666
H904Bm5,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-06-04 3:31:24 PM,1.3226666666666667,2.6257999999999995,1.302933333333333,2.6257999999999995,4,,272.94,30,,,,38,99,35,152.44903333333335,1,,152.44903333333335
H908Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-13 3:11:31 PM,0.028,3.6436000000000006,0.8956666666666667,3.6436000000000006,2,3,291.281,30,,,,37,135,40,144.5051333333333,1,,144.5051333333333
H908Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-12 3:04:16 PM,1.4429999999999998,2.4760333333333326,1.002516129032258,2.4760333333333326,5,,264.169,30,,,,39,116,46,137.3339,1,,137.3339
H906Gm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-04-16 2:32:14 PM,4.708,8.807533333333332,1.114666666666667,8.807533333333332,25,2,452.74,30,1,,,205,,51,226.01586666666665,1,,226.01586666666665
H910Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-25 3:52:17 PM,1.7864,3.3361666666666667,1.0412666666666666,3.3361666666666667,13,,287.432,30,3,,2,,180,41,160.6007,1,,160.60069999999996
H914Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-08-04 2:26:49 PM,7.176333333333335,4.776933333333332,1.4850333333333334,4.776933333333332,8,,342.957,30,,,,34,93,39,183.12396666666666,1,,183.12396666666666
H914Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-06-09 2:38:49 PM,15.380090909090908,17.292233333333336,2.167,17.292233333333336,34,,738.991,30,,,,45,195,39,386.6227666666665,1,,386.6227666666665
H912Bm7,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-08 3:46:20 PM,25.896,8.7375,1.541966666666667,8.7375,4,,463.637,30,,,,,88,53,278.3800333333333,1,,278.3800333333333
H914Bm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-04 3:11:14 PM,2.299,5.7313,1.4178000000000002,5.7313,20,3,369.646,30,2,,,39,143,57,249.25033333333332,1,,249.25033333333332
