AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,Intervention,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-12 5:00:50 PM,2000,First touchscreen task performed with the mice,19,3,,4,0.9504999999999998,90.3,2368.651,38,50,89.74375000000002,1,1.3958571428571427,1,1.5520000000000003,1,37.31709,1,0.9504999999999998,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-15 4:39:33 PM,2000,First touchscreen task performed with the mice,9,8,1,1,0.9450294117647057,82.9,1938.051,18,50,73.07755102040818,1,1.300264705882353,1,2.3308571428571425,1,21.896282708333334,1,0.9450294117647059,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-16 4:59:50 PM,2000,First touchscreen task performed with the mice,14,7,,,1.0162,97.2,2154.949,28,50,99.76326530612243,1,1.5106000000000002,1,1.379,1,31.460534400000007,,1.0162,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-17 5:49:00 PM,2000,First touchscreen task performed with the mice,14,6,2,2,0.938030303030303,91.7,1975.985,28,50,89.94791666666667,1,1.1634242424242425,1,1.5586666666666666,1,30.0577578,1,0.9380303030303031,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-18 4:35:02 PM,2000,First touchscreen task performed with the mice,14,7,2,1,1.2494516129032258,86.1,1814.804,28,50,78.53617021276598,1,1.2256451612903227,1,2.3642,1,33.23760319999999,1,1.2494516129032258,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-19 4:36:18 PM,2000,First touchscreen task performed with the mice,16,15,,1,1.1198387096774192,91.2,1944.021,32,50,90.83,1,1.3961612903225804,1,2.7753333333333337,1,26.802704761904764,1,1.1198387096774192,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-22 4:41:27 PM,2000,First touchscreen task performed with the mice,11,15,,6,1.0700285714285716,89.7,1548.546,22,50,83.93617021276596,1,1.1284000000000003,1,2.4947500000000002,1,25.22176795918367,1.2,1.0700285714285716,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-23 4:47:39 PM,2000,First touchscreen task performed with the mice,13,15,,2,0.9348571428571426,94.6,2173.759,26,50,86.71632653061225,1,1.2382571428571427,1,3.0599999999999996,1,27.644564583333338,1,0.9348571428571426,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-24 5:42:49 PM,2000,First touchscreen task performed with the mice,13,6,,1,0.9657096774193549,83.8,1475.018,26,50,78.84000000000003,1,1.251774193548387,1,2.1941666666666664,1,23.460312857142863,1,0.9657096774193548,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-25 4:54:12 PM,2000,First touchscreen task performed with the mice,19,5,,,1.011642857142857,90.3,2197.524,38,50,92.42,1,1.4208571428571428,1,1.1273333333333333,1,34.55356553191489,,1.011642857142857,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-26 4:10:52 PM,2000,First touchscreen task performed with the mice,17,10,,,1.0798437500000002,97,2408.53,34,50,95.95599999999999,1,1.441625,1,0.777,1,28.064760208333325,,1.0798437500000002,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-02-29 4:22:36 PM,2000,First touchscreen task performed with the mice,6,6,,5,0.9327837837837837,84.1,1321.465,12,50,82.45306122448979,1,1.1331891891891892,1,1.2564285714285715,1,14.021217159999999,1,0.9327837837837837,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-01 4:39:24 PM,2000,First touchscreen task performed with the mice,15,4,,8,1.0053333333333334,85.7,1777.475,30,50,90.53399999999999,1,1.107033333333333,1,0.496,1,35.29526408163265,1.1666666666666667,1.0053333333333332,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-02 6:44:32 PM,2000,First touchscreen task performed with the mice,11,14,1,10,0.9300303030303031,84.6,1610.591,22,50,76.76122448979594,1,1.0655454545454544,1,1.337,1,17.212517300000005,1.1111111111111112,0.9300303030303031,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-03 4:26:57 PM,2000,First touchscreen task performed with the mice,22,8,,3,1.0792500000000003,100,2222.294,44,50,100,1,1.3931785714285716,,,1,38.572805200000005,1,1.0792500000000003,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-04 4:51:49 PM,2000,First touchscreen task performed with the mice,17,5,,1,0.983068965517241,87.9,1765.253,34,50,67.96999999999998,1,1.2893103448275862,1,0.9724999999999999,1,36.21788955555556,1,0.9830689655172414,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-07 4:04:48 PM,2000,First touchscreen task performed with the mice,9,8,,4,0.8667179487179489,95.1,1470.009,18,50,92.11666666666667,1,1.1450256410256408,1,0.8374999999999999,1,23.152569840000005,1,0.8667179487179487,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-08 4:22:22 PM,2000,First touchscreen task performed with the mice,13,4,,1,0.9969411764705879,91.9,1278.416,26,50,88.66938775510202,1,1.1766176470588237,1,1.7299999999999998,1,40.758616,1,0.9969411764705882,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-09 5:25:07 PM,2000,First touchscreen task performed with the mice,16,6,,1,0.93421875,94.1,1131.469,32,50,98.53877551020409,1,1.3225624999999999,1,2.315,1,50.1754062,1,0.9342187500000001,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-10 5:17:56 PM,2000,First touchscreen task performed with the mice,5,22,,1,1.202255813953488,95.6,994.824,10,50,94.55000000000004,1,1.2138837209302324,1,2.3714999999999997,1,18.22120122448979,1,1.2022558139534885,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-11 5:37:06 PM,2000,First touchscreen task performed with the mice,7,12,,4,1.0266410256410254,90.7,1131.053,14,50,86.62553191489359,1,1.1171794871794873,1,1.7205,1,25.984351400000005,1,1.0266410256410254,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-03-14 3:27:24 PM,2000,First touchscreen task performed with the mice,9,17,3,1,1.4283414634146343,100,1126.823,18,50,100,1,1.2693170731707315,,,1,24.304376599999998,1,1.4283414634146343,2
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-01-01 4:51:41 PM,4000,First touchscreen task performed with the mice,11,5,,7,0.9533225806451613,79.5,2352.374,22,50,70.0744680851064,1,1.8400967741935481,1,3.0519999999999996,1,25.75855979591837,1.75,0.9533225806451612,4
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-01-04 4:42:06 PM,4000,First touchscreen task performed with the mice,9,8,,4,1.0020571428571428,85.4,2287.705,18,50,82.43749999999999,1,1.6929714285714288,1,2.971666666666667,1,28.366270000000004,1,1.0020571428571425,4
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-01-05 5:29:08 PM,4000,First touchscreen task performed with the mice,6,3,,4,0.9491666666666665,81.8,2228.112,12,50,80.5122448979592,1,1.2414444444444444,1,2.647125,1,17.017156956521738,1,0.9491666666666669,4
DF13m5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-01-06 4:23:13 PM,4000,First touchscreen task performed with the mice,4,5,3,1,1.5609999999999997,84.8,2330.107,8,50,79.37826086956521,1,2.0728205128205133,1,3.305428571428571,1,12.521991687500003,1,1.5609999999999997,4
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-03 9:30:01 AM,2000,First touchscreen task performed with the mice,20,9,2,2,2.566655172413793,96.7,2128.579,40,50,92.39,1,1.4284137931034482,1,3.338,1,34.993487083333335,1,2.566655172413793,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-06 2:51:41 PM,2000,First touchscreen task performed with the mice,14,7,2,1,1.0657714285714286,97.2,1304.31,28,50,99.45102040816329,1,1.1593428571428572,1,2.852,1,29.583140399999998,1,1.0657714285714286,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-09 2:37:40 PM,2000,First touchscreen task performed with the mice,14,7,,9,1.1316206896551724,80.6,1968.217,28,50,72.14255319148937,1,1.2384137931034482,1,0.9356249999999998,1,39.16151479999999,1.125,1.1316206896551722,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-10 2:24:47 PM,2000,First touchscreen task performed with the mice,8,2,,3,1.0623939393939392,78.6,1904.772,16,50,72.99591836734695,1,1.1743235294117644,1,3.5493333333333337,1,14.44150843902439,1.5,1.0623939393939392,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-15 3:16:30 PM,2000,First touchscreen task performed with the mice,11,1,2,2,1.120081081081081,94.9,1634.001,22,50,91.48163265306125,1,1.0042702702702704,1,4.6195,1,20.561359399999994,1,1.120081081081081,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-16 2:08:51 PM,2000,First touchscreen task performed with the mice,10,8,,2,1.0723333333333336,90,1643.999,20,50,89.95102040816327,1,1.1721944444444443,1,2.95775,1,29.1252114,1,1.0723333333333336,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-04-13 3:23:45 PM,1500,First touchscreen task performed with the mice,10,9,,4,1.0935000000000001,85,1741.709,20,50,84.81200000000003,1,0.9608823529411763,1,1.827333333333333,1,24.292918163265302,1,1.0935000000000001,1.5
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-04-14 2:45:19 PM,1500,First touchscreen task performed with the mice,13,6,,9,1.0779062499999998,86.5,1981.018,26,50,92.33469387755103,1,1.0273750000000001,1,2.1292,1,30.194746999999992,1,1.0779062499999998,1.5
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-04-17 2:17:48 PM,1000,First touchscreen task performed with the mice,27,4,1,2,1.0591500000000003,87,1389.709,54,50,96.07291666666667,1,0.82265,1,0.35533333333333333,1,51.1005566,1,1.0591500000000003,1
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-04-20 2:03:33 PM,1000,First touchscreen task performed with the mice,27,4,,2,1.0661904761904761,91.3,1445.432,54,50,88.94042553191491,1,0.8031428571428572,1,1.202,1,41.8038652,2,1.0661904761904761,1
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-04-07 2:50:17 PM,600,First touchscreen task performed with the mice,26,3,,15,1.145583333333333,50,2706.363,52,50,60.74883720930232,1,0.7016666666666667,1,3.0703333333333327,1,59.031676399999995,1.6666666666666667,1.145583333333333,0.6000000000000005
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-04-08 3:12:48 PM,600,First touchscreen task performed with the mice,27,5,,9,1.2573846153846158,56.5,3214.145,54,50,66.9808510638298,1,0.7843076923076924,1,3.0827999999999998,1,54.991728400000014,1,1.2573846153846158,0.6000000000000005
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-03-31 2:40:30 PM,800,First touchscreen task performed with the mice,20,2,,6,1.10195,66.7,1650.311,40,50,66.17333333333333,1,1.0368499999999998,1,2.0789,1,53.46741139999999,1,1.10195,0.7999999999999997
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-04-02 2:28:52 PM,800,First touchscreen task performed with the mice,21,1,,4,1.0807142857142857,72.4,1642.737,42,50,66.6020833333333,1,0.9310454545454546,1,2.244125,1,39.080746000000005,1,1.0807142857142857,0.7999999999999997
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-11 4:21:25 PM,2000,First touchscreen task performed with the mice,17,1,,12,1.0971923076923078,78.8,1923.481,34,50,77.71111111111112,1,1.4600769230769233,1,2.8202857142857143,1,51.52853119999999,1.3333333333333333,1.0971923076923078,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-12 3:18:04 PM,2000,First touchscreen task performed with the mice,12,6,,13,1.1353750000000002,84.2,2112.878,24,50,76.69600000000003,1,1.492375,1,3.3838333333333335,1,27.499495918367348,1.2,1.1353750000000002,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-13 2:09:46 PM,2000,First touchscreen task performed with the mice,9,8,,9,1.1258529411764704,82.9,2070.183,18,50,81.36000000000001,1,1.2680882352941178,1,3.304428571428572,1,18.767984375,1.125,1.1258529411764706,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-16 2:30:27 PM,2000,First touchscreen task performed with the mice,8,11,4,5,1.8571470588235293,81,1304.43,16,50,78.36530612244898,1,1.2168823529411765,1,2.093375,1,21.647008200000002,1.25,1.8571470588235293,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-17 12:49:41 PM,2000,First touchscreen task performed with the mice,7,6,,14,1.278176470588235,79.1,1786.4,14,50,86.97399999999999,1,1.2726470588235292,1,2.6691111111111114,1,16.42886375,1.2727272727272727,1.278176470588235,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-18 2:35:04 PM,2000,First touchscreen task performed with the mice,11,6,,12,1.076896551724138,74.4,1733.653,22,50,77.50851063829786,1,1.222862068965517,1,2.0345,1,26.796827399999994,1.3333333333333333,1.076896551724138,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-19 2:52:32 PM,2000,First touchscreen task performed with the mice,14,1,,8,1.0573030303030302,91.7,1633.43,28,50,95.38,1,1.4059090909090906,1,3.6846666666666668,1,31.57275375,1.3333333333333333,1.0573030303030302,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-20 2:04:41 PM,2000,First touchscreen task performed with the mice,5,1,,6,0.9540285714285716,77.8,1580.59,10,50,77.33125000000003,1,1.2416285714285717,1,2.0171,1,11.83718718,1.2,0.9540285714285716,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-23 3:57:10 PM,2000,First touchscreen task performed with the mice,8,8,5,4,1.1050999999999997,95.2,1339.771,16,50,98.65800000000002,1,1.390375,1,3.6229999999999998,1,14.145687204081634,1.3333333333333333,1.1050999999999997,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-24 3:00:12 PM,2000,First touchscreen task performed with the mice,14,3,,10,1.0063214285714284,77.8,1367.902,28,50,62.94285714285715,1,1.2793571428571429,1,2.86975,1,51.869430999999985,1,1.0063214285714284,2
