AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Blank Touch Latency,AVG_Correct Centre touch latency,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - Blank Touches,AVG_End Summary - Centre ITI Touches,AVG_End Summary - Condition,AVG_End Summary - Corrects,AVG_End Summary - Left ITI Touches,AVG_End Summary - Omissions - Omission,AVG_End Summary - Right ITI Touches,AVG_Omission to Tray Latency,AVG_Reward IR Breaks - Reward Beam Cnt,AVG_Screen IR Breaks - Screen IR Cnt,AVG_Tray entered - Cnt,AVG_Trial Analysis - Condition,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Omissions - Omission,AVG_Trial Analysis - Time
EnF122m4,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-07-08 6:01:03 PM,3.1252,58.57716666666666,52.57625,4.4095,8,,712.486,6,,1,6,63.107,48,164,17,366.4937666666667,1,1,366.4937666666668
EnF125m2,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-01 2:52:46 PM,3.8032222222222223,33.21790909090909,5.331,4.4982727272727265,27,,671.877,11,12,1,1,91.27,18,98,7,347.2255333333333,1,1,347.2255333333333
EnF121m5,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-07-29 2:46:57 PM,3.234666666666667,56.553999999999995,18.868000000000002,3.2678,6,,614.505,5,1,1,2,0.241,28,81,88,310.70313333333337,1,1,310.70313333333337
EnF121m6,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-27 2:33:13 PM,3.7229999999999994,85.38000000000001,16.0905,4.865714285714286,24,,704.333,7,4,1,4,118.198,18,111,10,370.9649,1,1,370.9649
EnF121m6,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-26 3:20:34 PM,3.0918571428571435,50.46666666666667,43.08266666666666,4.423222222222222,33,,694.099,9,10,1,8,113.371,20,145,8,360.13626666666664,1,1,360.1362666666667
EnF121m4,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-15 3:38:27 PM,3.0134285714285722,74.00966666666666,71.479,5.035666666666667,15,,711.897,6,2,1,2,1.027,41,157,22,366.2131333333334,1,1,366.2131333333334
EnF121m4,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-11 3:49:47 PM,3.373571428571428,264.9545,65.053,5.273,12,,689.832,2,6,1,2,21.304,28,96,64,351.1470666666667,1,1,351.1470666666667
EnF116m6,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-11 3:11:28 PM,5.074,69.49900000000001,80.077,3.849875,3,,681.126,8,2,1,1,71.115,89,,8,353.11323333333337,1,1,353.11323333333337
EnF116m6,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-10 2:49:29 PM,4.166333333333333,94.53933333333333,12.521333333333333,5.947166666666667,20,,703.412,6,9,1,3,36.431,47,,12,367.9333666666667,1,1,367.9333666666667
EnF118m7,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-07-16 5:02:33 PM,4.101428571428571,109.951,23.739,2.947,11,3,674.742,5,5,1,13,84.629,32,172,6,346.6671666666667,1,1,346.6671666666667
EnF122m4,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-07-14 5:42:10 PM,6.7065,489.986,129.777,8.498,14,,725.813,1,7,1,,0.382,56,261,12,375.9347666666667,1,1,375.9347666666667
EnF119m3,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-16 2:44:11 PM,6.885666666666668,85.4895,58.622,4.05,19,,708.095,6,1,1,4,21.314,20,147,4,359.7873666666667,1,1,359.7873666666667
EnF125m2,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-08 3:29:09 PM,6.025,149.83333333333334,39.723,5.673666666666667,10,,716.544,3,1,1,,150.594,25,111,6,374.0678,1,1,374.0678
EnF125m2,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-03 3:18:13 PM,5.006,112.92960000000001,111.60366666666665,5.812399999999999,16,,719.689,5,2,1,1,24.421,26,136,11,372.16043333333334,1,1,372.16043333333334
EnF121m6,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-25 2:44:53 PM,5.350875,46.42011111111111,19.287750000000003,5.917777777777777,14,,699.197,9,2,1,8,3.749,26,135,10,356.85416666666663,1,1,356.85416666666663
EnF121m6,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-24 3:04:38 PM,3.248857142857143,40.084999999999994,20.66144444444444,5.275636363636362,14,,652.294,11,8,1,4,30.609,28,132,44,341.2732666666667,1,1,341.27326666666664
EnF121m4,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-10 3:50:10 PM,3.881666666666666,20.398666666666667,28.482166666666668,4.121333333333333,11,1,650.463,15,5,1,4,9.981,30,132,17,338.2341,1,1,338.2341
EnF121m4,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-09-08 3:35:25 PM,2.081142857142857,18.39726315789474,14.283285714285714,3.9231578947368417,15,2,628.363,19,13,1,5,133.593,32,133,17,330.9956333333333,1,1,330.9956333333333
EnF118m8,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-13 2:47:25 PM,5.631,130.957,19.80366666666667,4.092499999999999,3,,687.231,4,1,1,,0.146,100,,36,342.3370666666667,1,1,342.3370666666667
EnF116m6,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-08-12 2:53:00 PM,3.444625,126.447,246.436,1.8706,12,,712.323,5,7,1,2,216.275,48,,3,366.2488666666667,1,1,366.2488666666667
EnF118m7,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-07-13 5:40:49 PM,2.275,27.70284615384615,15.626875000000002,3.6402307692307687,9,1,554.765,13,2,1,1,0.766,59,102,22,298.08406666666673,1,1,298.0840666666666
EnF122m4,11_13     ,m,VAChT^flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-07-09 5:46:56 PM,4.130199999999999,74.991,32.32966666666667,2.7872500000000002,9,2,688.691,4,,1,2,2.258,61,,13,340.6974000000001,1,1,340.6974000000001
EnF121m5,11_13     ,m, VAChT^En1-Cre-flox/flox,VAChT^En1-Cre-flox/flox,OK_En1CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-07-30 2:33:49 PM,7.7925,104.61525,21.06575,4.4182500000000005,3,,677.462,4,1,1,,25.328,,114,47,349.5348666666667,1,1,349.53486666666663
